Annee;Code_Ville_ou_CASA;Libell__Ville_ou_CASA;Code_DGS_ou_CMUN;Libell__DGS_ou_CMUN;Code_DGA;Libell__DGA;Code_Direction;Libell__Direction;Code_Service;Libell__Service;Code_Unit_;Libell__Unit_;Code_Equipe;Libell__Equipe;Code_budget;Libell__budget;Code_chapitre;Libell__chapitre;Code_nature;Libell__nature;Code_fonction;Libell__fonction;Code_sous_fonction;Libell__sous_fonction;Code_sous_rubrique;Libell__sous_rubrique;Code_antenne;Libell__antenne;Code_op_ration;Libell__op_ration;Code_section;Libell___section;Code_sens;Libell___sens;Service_destinataire;Montant_inscription;Total_r_alis____e_n_s;CO_134D;Consomm__134D;CO_140D;Consomm__140D;CO_DRH;Consomm__DRH;;
2012;1;Site 1;60;Entity 1;20;Department 1;210;Business unit 6;211;Service 14;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 473;Operation 473;F;Operating budget;D;Spendings;211;16735.36;10571.89;;;;;;;;
2012;1;Site 1;60;Entity 1;20;Department 1;210;Business unit 6;211;Service 14;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 474;Operation 474;F;Operating budget;D;Spendings;211;62613.72;1372.4;;;;;;;;
2012;1;Site 1;60;Entity 1;20;Department 1;210;Business unit 6;211;Service 14;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 475;Operation 475;F;Operating budget;D;Spendings;211;4266.85;4264.97;;;;;;;;
2012;1;Site 1;60;Entity 1;20;Department 1;210;Business unit 6;211;Service 14;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 476;Operation 476;F;Operating budget;D;Spendings;211;163.86;103.2;;;;;;;;
2012;1;Site 1;60;Entity 1;20;Department 1;210;Business unit 6;211;Service 14;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 477;Operation 477;F;Operating budget;D;Spendings;211;7000.64;6546;;;;;;;;
2012;1;Site 1;60;Entity 1;20;Department 1;210;Business unit 6;211;Service 14;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 478;Operation 478;F;Operating budget;D;Spendings;211;88732.87;8080.89;;;;;;;;
2012;1;Site 1;60;Entity 1;20;Department 1;210;Business unit 6;211;Service 14;;;;;1;Budget 1;21;Chapter 21;;;;;;;;;;; 479;Operation 479;I;Investment budget;D;Spendings;211;71281.1;3206.57;;;;;;;;
2012;1;Site 1;60;Entity 1;20;Department 1;210;Business unit 6;211;Service 14;;;;;1;Budget 1;21;Chapter 21;;;;;;;;;;; 480;Operation 480;I;Investment budget;D;Spendings;211;10247.4;8516.61;804.27;741.4;;;;;;
2012;1;Site 1;60;Entity 1;20;Department 1;210;Business unit 6;211;Service 14;;;;;1;Budget 1;21;Chapter 21;;;;;;;;;;; 481;Operation 481;I;Investment budget;D;Spendings;211;96478.41;;;;;;;;;
2012;1;Site 1;60;Entity 1;20;Department 1;210;Business unit 6;211;Service 14;;;;;1;Budget 1;23;Chapter 23;;;;;;;;;;; 482;Operation 482;I;Investment budget;D;Spendings;211;8859.7;1114.54;;;;;;;;
2012;1;Site 1;60;Entity 1;20;Department 1;210;Business unit 6;211;Service 14;;;;;1;Budget 1;13;Chapter 13;;;;;;;;;;; 483;Operation 483;I;Investment budget;R;Incomes;211;;45420.49;;;;;;;;
2012;1;Site 1;60;Entity 1;20;Department 1;210;Business unit 6;211;Service 14;;;;;1;Budget 1;13;Chapter 13;;;;;;;;;;; 484;Operation 484;I;Investment budget;R;Incomes;211;5280840.14;640593.45;;;;;;;;
2012;1;Site 1;60;Entity 1;20;Department 1;210;Business unit 6;211;Service 14;;;;;1;Budget 1;73;Chapter 73;;;;;;;;;;; 485;Operation 485;F;Operating budget;R;Incomes;211;4151050.99;978038.31;;;;;;;;
2012;1;Site 1;60;Entity 1;20;Department 1;210;Business unit 6;211;Service 14;;;;;1;Budget 1;77;Chapter 77;;;;;;;;;;; 486;Operation 486;F;Operating budget;R;Incomes;211;;6976.55;;;;;;;;
2012;1;Site 1;60;Entity 1;20;Department 1;210;Business unit 6;211;Service 14;;;;;1;Budget 1;77;Chapter 77;;;;;;;;;;; 487;Operation 487;F;Operating budget;R;Incomes;211;15059.48;2048.56;;;;;;;;
2012;1;Site 1;60;Entity 1;20;Department 1;210;Business unit 6;211;Service 14;;;;;1;Budget 1;77;Chapter 77;;;;;;;;;;; 488;Operation 488;F;Operating budget;R;Incomes;211;23385.99;13518.34;;;;;;;;
2012;1;Site 1;60;Entity 1;20;Department 1;210;Business unit 6;;;;;;;1;Budget 1;74;Chapter 74;;;;;;;;;;; 489;Operation 489;F;Operating budget;R;Incomes;211;;73394.54;;;;;;;;
2012;1;Site 1;60;Entity 1;20;Department 1;210;Business unit 6;214;Service 15;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 490;Operation 490;F;Operating budget;D;Spendings;214;6474.96;3539.14;;;;;;;;
2012;1;Site 1;60;Entity 1;20;Department 1;210;Business unit 6;214;Service 15;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 491;Operation 491;F;Operating budget;D;Spendings;214;29.73;26.2;;;;;;;;
2012;1;Site 1;60;Entity 1;20;Department 1;210;Business unit 6;214;Service 15;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 492;Operation 492;F;Operating budget;D;Spendings;214;1483.85;;;;;;;;;
2012;1;Site 1;60;Entity 1;20;Department 1;210;Business unit 6;214;Service 15;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 493;Operation 493;F;Operating budget;D;Spendings;214;2219.43;418.4;;;;;;;;
2012;1;Site 1;60;Entity 1;20;Department 1;210;Business unit 6;214;Service 15;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 494;Operation 494;F;Operating budget;D;Spendings;214;47017.9;8212.89;;;;;;;;
2012;1;Site 1;60;Entity 1;20;Department 1;210;Business unit 6;214;Service 15;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 495;Operation 495;F;Operating budget;D;Spendings;214;6315.86;5688.7;;;;;;;;
2012;1;Site 1;60;Entity 1;20;Department 1;210;Business unit 6;214;Service 15;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 496;Operation 496;F;Operating budget;D;Spendings;214;4461.63;1573.75;;;;;;;;
2012;1;Site 1;60;Entity 1;20;Department 1;210;Business unit 6;214;Service 15;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 497;Operation 497;F;Operating budget;D;Spendings;214;26531.62;6187.83;;;;;;;;
2012;1;Site 1;60;Entity 1;20;Department 1;210;Business unit 6;214;Service 15;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 498;Operation 498;F;Operating budget;D;Spendings;214;6453.13;374.83;;;;;;;;
2012;1;Site 1;60;Entity 1;20;Department 1;210;Business unit 6;214;Service 15;;;;;1;Budget 1;23;Chapter 23;;;;;;;;;;; 499;Operation 499;I;Investment budget;D;Spendings;214;6408.56;257.7;;;;;;;;
2012;1;Site 1;60;Entity 1;20;Department 1;210;Business unit 6;214;Service 15;;;;;1;Budget 1;23;Chapter 23;;;;;;;;;;; 500;Operation 500;I;Investment budget;D;Spendings;214;3663.65;1633.93;;;;;;;;
2012;1;Site 1;60;Entity 1;20;Department 1;210;Business unit 6;214;Service 15;;;;;1;Budget 1;23;Chapter 23;;;;;;;;;;; 501;Operation 501;I;Investment budget;D;Spendings;214;7039.26;;;;;;;;;
2012;1;Site 1;60;Entity 1;20;Department 1;210;Business unit 6;214;Service 15;;;;;1;Budget 1;21;Chapter 21;;;;;;;;;;; 502;Operation 502;I;Investment budget;D;Spendings;214;8188.95;599.64;;;;;;;;
2012;1;Site 1;60;Entity 1;20;Department 1;210;Business unit 6;214;Service 15;;;;;1;Budget 1;70;Chapter 70;;;;;;;;;;; 503;Operation 503;F;Operating budget;R;Incomes;214;411600.9;93851.29;;;;;;;;
2012;1;Site 1;60;Entity 1;20;Department 1;210;Business unit 6;214;Service 15;;;;;1;Budget 1;70;Chapter 70;;;;;;;;;;; 504;Operation 504;F;Operating budget;R;Incomes;214;96088.69;;;;;;;;;
2012;1;Site 1;60;Entity 1;20;Department 1;210;Business unit 6;214;Service 15;;;;;1;Budget 1;70;Chapter 70;;;;;;;;;;; 505;Operation 505;F;Operating budget;R;Incomes;214;93449.84;51994.84;;;;;;;;
2012;1;Site 1;60;Entity 1;20;Department 1;210;Business unit 6;214;Service 15;;;;;1;Budget 1;70;Chapter 70;;;;;;;;;;; 506;Operation 506;F;Operating budget;R;Incomes;214;38151.83;3930.99;;;;;;;;
2012;1;Site 1;60;Entity 1;20;Department 1;210;Business unit 6;214;Service 15;;;;;1;Budget 1;73;Chapter 73;;;;;;;;;;; 507;Operation 507;F;Operating budget;R;Incomes;214;467595.11;13452.36;;;;;;;;
2012;1;Site 1;60;Entity 1;20;Department 1;210;Business unit 6;214;Service 15;;;;;1;Budget 1;73;Chapter 73;;;;;;;;;;; 508;Operation 508;F;Operating budget;R;Incomes;214;323480.86;125749.94;;;;;;;;
2012;1;Site 1;60;Entity 1;20;Department 1;210;Business unit 6;214;Service 15;;;;;1;Budget 1;75;Chapter 75;;;;;;;;;;; 509;Operation 509;F;Operating budget;R;Incomes;214;2245.93;602.8;;;;;;;;
2012;1;Site 1;60;Entity 1;20;Department 1;210;Business unit 6;214;Service 15;;;;;1;Budget 1;75;Chapter 75;;;;;;;;;;; 510;Operation 510;F;Operating budget;R;Incomes;214;;3177.23;;;;;;;;
2012;1;Site 1;60;Entity 1;20;Department 1;210;Business unit 6;214;Service 15;;;;;1;Budget 1;75;Chapter 75;;;;;;;;;;; 511;Operation 511;F;Operating budget;R;Incomes;214;8707.62;;;;;;;;;
2012;1;Site 1;60;Entity 1;20;Department 1;210;Business unit 6;214;Service 15;;;;;1;Budget 1;77;Chapter 77;;;;;;;;;;; 512;Operation 512;F;Operating budget;R;Incomes;214;;9310.4;;;;;;;;
2012;1;Site 1;60;Entity 1;20;Department 1;210;Business unit 6;212;Service 16;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 513;Operation 513;F;Operating budget;D;Spendings;212;;4221.25;;;;;;;;
2012;1;Site 1;60;Entity 1;20;Department 1;210;Business unit 6;212;Service 16;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 514;Operation 514;F;Operating budget;D;Spendings;212;5682.85;4198.81;;;;;;;;
2012;1;Site 1;60;Entity 1;20;Department 1;210;Business unit 6;212;Service 16;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 515;Operation 515;F;Operating budget;D;Spendings;212;6268.56;2028.15;;;;;;;;
2012;1;Site 1;60;Entity 1;20;Department 1;210;Business unit 6;212;Service 16;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 516;Operation 516;F;Operating budget;D;Spendings;212;4119.58;140.74;;;;;;;;
2012;1;Site 1;60;Entity 1;20;Department 1;210;Business unit 6;212;Service 16;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 517;Operation 517;F;Operating budget;D;Spendings;212;4816.7;589.77;;;;;;;;
2012;1;Site 1;60;Entity 1;20;Department 1;210;Business unit 6;212;Service 16;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 518;Operation 518;F;Operating budget;D;Spendings;212;4810.95;4196.72;;;;;;;;
2012;1;Site 1;60;Entity 1;20;Department 1;210;Business unit 6;212;Service 16;;;;;1;Budget 1;21;Chapter 21;;;;;;;;;;; 519;Operation 519;I;Investment budget;D;Spendings;212;693.42;504.39;;;;;;;;
2012;1;Site 1;60;Entity 1;20;Department 1;210;Business unit 6;212;Service 16;;;;;1;Budget 1;21;Chapter 21;;;;;;;;;;; 520;Operation 520;I;Investment budget;D;Spendings;212;1346.99;555.94;;;;;;;;
2012;1;Site 1;60;Entity 1;20;Department 1;210;Business unit 6;212;Service 16;;;;;1;Budget 1;21;Chapter 21;;;;;;;;;;; 521;Operation 521;I;Investment budget;D;Spendings;212;5872.27;3958.69;;;;;;;;
2012;1;Site 1;60;Entity 1;20;Department 1;210;Business unit 6;212;Service 16;;;;;1;Budget 1;21;Chapter 21;;;;;;;;;;; 522;Operation 522;I;Investment budget;D;Spendings;212;5861.14;3416.44;;;;;;;;
2012;1;Site 1;60;Entity 1;20;Department 1;201;Business unit 7;202;Service 17;;;;;1;Budget 1;67;Chapter 67;;;;;;;;;;; 529;Operation 529;F;Operating budget;D;Spendings;202;95958.54;79448.65;;;;;;;;
2012;1;Site 1;60;Entity 1;20;Department 1;201;Business unit 7;202;Service 17;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 523;Operation 523;F;Operating budget;D;Spendings;202;6865.6;;;;;;;;;
2012;1;Site 1;60;Entity 1;20;Department 1;201;Business unit 7;202;Service 17;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 524;Operation 524;F;Operating budget;D;Spendings;202;8810.95;447.68;;;;;;;;
2012;1;Site 1;60;Entity 1;20;Department 1;201;Business unit 7;202;Service 17;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 525;Operation 525;F;Operating budget;D;Spendings;202;8935.94;6127.67;;;;;;;;
2012;1;Site 1;60;Entity 1;20;Department 1;201;Business unit 7;202;Service 17;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 526;Operation 526;F;Operating budget;D;Spendings;202;1873.9;;;;;;;;;
2012;1;Site 1;60;Entity 1;20;Department 1;201;Business unit 7;202;Service 17;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 527;Operation 527;F;Operating budget;D;Spendings;202;22226.86;2523.89;;;;;;;;
2012;1;Site 1;60;Entity 1;20;Department 1;201;Business unit 7;202;Service 17;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 528;Operation 528;F;Operating budget;D;Spendings;202;3439.14;;;;;;;;;
2012;1;Site 1;60;Entity 1;20;Department 1;201;Business unit 7;202;Service 17;;;;;1;Budget 1;21;Chapter 21;;;;;;;;;;; 530;Operation 530;I;Investment budget;D;Spendings;202;811.32;720.4;;;;;;;;
2012;1;Site 1;60;Entity 1;20;Department 1;201;Business unit 7;202;Service 17;;;;;1;Budget 1;21;Chapter 21;;;;;;;;;;; 531;Operation 531;I;Investment budget;D;Spendings;202;713.57;;;;;;;;;
2012;1;Site 1;60;Entity 1;20;Department 1;201;Business unit 7;202;Service 17;2024;Project 6;;;1;Budget 1;74;Chapter 74;;;;;;;;;;; 532;Operation 532;F;Operating budget;R;Incomes;2024;83.89;;;;;;;;;
2012;1;Site 1;60;Entity 1;20;Department 1;201;Business unit 7;202;Service 17;2024;Project 6;;;1;Budget 1;75;Chapter 75;;;;;;;;;;; 533;Operation 533;F;Operating budget;R;Incomes;2024;20692.82;11636.59;;;;;;;;
2012;1;Site 1;60;Entity 1;20;Department 1;201;Business unit 7;202;Service 17;2024;Project 6;;;1;Budget 1;70;Chapter 70;;;;;;;;;;; 534;Operation 534;F;Operating budget;R;Incomes;2217;;6463.79;;;;;;;;
2012;1;Site 1;60;Entity 1;20;Department 1;201;Business unit 7;203;Service 18;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 535;Operation 535;F;Operating budget;D;Spendings;203;865.7;2.19;;;;;;;;
2012;1;Site 1;60;Entity 1;20;Department 1;201;Business unit 7;203;Service 18;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 536;Operation 536;F;Operating budget;D;Spendings;203;20149.47;9381.9;;;;;;;;
2012;1;Site 1;60;Entity 1;20;Department 1;201;Business unit 7;203;Service 18;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 537;Operation 537;F;Operating budget;D;Spendings;203;4071.2;1427.92;;;;;;;;
2012;1;Site 1;60;Entity 1;20;Department 1;201;Business unit 7;203;Service 18;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 538;Operation 538;F;Operating budget;D;Spendings;203;6812.53;1623.4;;;;;;;;
2012;1;Site 1;60;Entity 1;20;Department 1;201;Business unit 7;203;Service 18;;;;;1;Budget 1;21;Chapter 21;;;;;;;;;;; 539;Operation 539;I;Investment budget;D;Spendings;203;112.65;105.9;;;;;;;;
2012;1;Site 1;60;Entity 1;20;Department 1;201;Business unit 7;203;Service 18;;;;;1;Budget 1;21;Chapter 21;;;;;;;;;;; 540;Operation 540;I;Investment budget;D;Spendings;203;3127.92;29.29;;;;;;;;
2012;1;Site 1;60;Entity 1;20;Department 1;201;Business unit 7;203;Service 18;2031;Project 7;;;1;Budget 1;13;Chapter 13;;;;;;;;;;; 541;Operation 541;I;Investment budget;R;Incomes;2031;2328.7;;;;;;;;;
2012;1;Site 1;60;Entity 1;20;Department 1;201;Business unit 7;203;Service 18;2031;Project 7;;;1;Budget 1;74;Chapter 74;;;;;;;;;;; 542;Operation 542;F;Operating budget;R;Incomes;2031;47006.63;5589.81;;;;;;;;
2012;1;Site 1;60;Entity 1;20;Department 1;201;Business unit 7;203;Service 18;2031;Project 7;;;1;Budget 1;74;Chapter 74;;;;;;;;;;; 543;Operation 543;F;Operating budget;R;Incomes;2031;4982.69;1386.1;;;;;;;;
2012;1;Site 1;60;Entity 1;20;Department 1;201;Business unit 7;203;Service 18;2031;Project 7;;;1;Budget 1;74;Chapter 74;;;;;;;;;;; 544;Operation 544;F;Operating budget;R;Incomes;2031;12161.23;6083.24;;;;;;;;
2012;1;Site 1;60;Entity 1;20;Department 1;201;Business unit 7;;;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 545;Operation 545;F;Operating budget;D;Spendings;201;4563.9;1466.9;;;;;;;;
2012;1;Site 1;60;Entity 1;20;Department 1;201;Business unit 7;;;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 546;Operation 546;F;Operating budget;D;Spendings;201;6437.24;5673.31;;;;;;;;
2012;1;Site 1;60;Entity 1;20;Department 1;201;Business unit 7;;;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 547;Operation 547;F;Operating budget;D;Spendings;201;2697.93;1372.94;;;;;;;;
2012;1;Site 1;60;Entity 1;20;Department 1;201;Business unit 7;;;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 548;Operation 548;F;Operating budget;D;Spendings;201;8968.65;2454.3;;;;;;;;
2012;1;Site 1;60;Entity 1;20;Department 1;201;Business unit 7;;;;;;;1;Budget 1;21;Chapter 21;;;;;;;;;;; 549;Operation 549;I;Investment budget;D;Spendings;201;5093.27;4187.78;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;137;Service 19;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 556;Operation 556;F;Operating budget;D;Spendings;137;1581643.65;1324512.14;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;137;Service 19;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 550;Operation 550;F;Operating budget;D;Spendings;137;6448.61;;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;137;Service 19;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 552;Operation 552;F;Operating budget;D;Spendings;137;10537.2;6482.93;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;137;Service 19;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 553;Operation 553;F;Operating budget;D;Spendings;137;353318.77;48802.15;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;137;Service 19;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 554;Operation 554;F;Operating budget;D;Spendings;137;8966.71;6241.79;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;137;Service 19;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 555;Operation 555;F;Operating budget;D;Spendings;137;;2768.89;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;137;Service 19;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 551;Operation 551;F;Operating budget;D;Spendings;137;136616.21;47689.8;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;137;Service 19;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 557;Operation 557;F;Operating budget;D;Spendings;137;1870.24;355.34;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;137;Service 19;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 558;Operation 558;F;Operating budget;D;Spendings;137;45308.3;136.59;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;137;Service 19;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 559;Operation 559;F;Operating budget;D;Spendings;137;6276.77;5381.22;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;137;Service 19;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 560;Operation 560;F;Operating budget;D;Spendings;137;92081.72;;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;137;Service 19;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 561;Operation 561;F;Operating budget;D;Spendings;137;6701.38;3685.36;;;;;2537.83;366.42;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;137;Service 19;;;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 562;Operation 562;F;Operating budget;D;Spendings;137;2685.73;1496.21;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;137;Service 19;;;;;1;Budget 1;23;Chapter 23;;;;;;;;;;; 563;Operation 563;I;Investment budget;D;Spendings;99;;754873.92;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;137;Service 19;;;;;1;Budget 1;23;Chapter 23;;;;;;;;;;; 564;Operation 564;I;Investment budget;D;Spendings;137;;;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;137;Service 19;;;;;1;Budget 1;23;Chapter 23;;;;;;;;;;; 565;Operation 565;I;Investment budget;D;Spendings;137;424499.92;347938.91;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;137;Service 19;;;;;1;Budget 1;23;Chapter 23;;;;;;;;;;; 566;Operation 566;I;Investment budget;D;Spendings;137;43406.31;;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;137;Service 19;;;;;1;Budget 1;23;Chapter 23;;;;;;;;;;; 567;Operation 567;I;Investment budget;D;Spendings;325;;70680.56;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;137;Service 19;;;;;1;Budget 1;74;Chapter 74;;;;;;;;;;; 568;Operation 568;F;Operating budget;R;Incomes;137;99709.77;;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;137;Service 19;;;;;1;Budget 1;75;Chapter 75;;;;;;;;;;; 569;Operation 569;F;Operating budget;R;Incomes;137;79691.93;77782.66;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;137;Service 19;;;;;1;Budget 1;77;Chapter 77;;;;;;;;;;; 570;Operation 570;F;Operating budget;R;Incomes;137;;1976.92;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;137;Service 19;;;;;1;Budget 1;13;Chapter 13;;;;;;;;;;; 571;Operation 571;I;Investment budget;R;Incomes;325;;2700.9;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;134;Service 22;1342;Project 11;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 624;Operation 624;F;Operating budget;D;Spendings;1342;913087.26;8072.16;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;134;Service 22;1342;Project 11;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 625;Operation 625;F;Operating budget;D;Spendings;1342;533284.49;244286.2;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;134;Service 22;1342;Project 11;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 626;Operation 626;F;Operating budget;D;Spendings;1342;6827.19;109.24;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;134;Service 22;1342;Project 11;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 627;Operation 627;F;Operating budget;D;Spendings;1342;797423.28;15135.96;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;134;Service 22;1342;Project 11;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 628;Operation 628;F;Operating budget;D;Spendings;1342;35030.78;33934.43;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;134;Service 22;1342;Project 11;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 629;Operation 629;F;Operating budget;D;Spendings;1342;93660.42;3043.78;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;134;Service 22;1342;Project 11;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 630;Operation 630;F;Operating budget;D;Spendings;146;;9227.64;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;134;Service 22;1342;Project 11;;;1;Budget 1;21;Chapter 21;;;;;;;;;;; 631;Operation 631;I;Investment budget;D;Spendings;1342;58;10.47;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;134;Service 22;1342;Project 11;;;1;Budget 1;21;Chapter 21;;;;;;;;;;; 632;Operation 632;I;Investment budget;D;Spendings;146;;89385.58;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;134;Service 22;1342;Project 11;;;1;Budget 1;70;Chapter 70;;;;;;;;;;; 633;Operation 633;F;Operating budget;R;Incomes;227;;1997.63;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;135;Service 21;1351;Project 8;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 595;Operation 595;F;Operating budget;D;Spendings;1351;74454.58;46129.75;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;135;Service 21;1351;Project 8;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 588;Operation 588;F;Operating budget;D;Spendings;1351;55663;1680.2;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;135;Service 21;1351;Project 8;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 590;Operation 590;F;Operating budget;D;Spendings;1351;88427.7;7286.15;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;135;Service 21;1351;Project 8;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 591;Operation 591;F;Operating budget;D;Spendings;1351;65115.47;5481.67;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;135;Service 21;1351;Project 8;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 592;Operation 592;F;Operating budget;D;Spendings;1351;1991.15;1260.85;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;135;Service 21;1351;Project 8;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 593;Operation 593;F;Operating budget;D;Spendings;1351;5276.35;590.42;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;135;Service 21;1351;Project 8;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 594;Operation 594;F;Operating budget;D;Spendings;1351;385256.21;75558.57;;;;;;;;
2012;1;Site 1;60;Entity 1;10;Department 2;130;Business unit 8;135;Service 21;1351;Project 8;;;1;Budget 1;11;Chapter 11;;;;;;;;;;; 589;Operation 589;F;Operating budget;D;Spendings;1351;;1449.57;;;;;;;;
